,category,stimulus,preamble,prompt,response_no,response,is_subordinate,contains_basic,is_basic,preamble_type,prompt_type,class
11,tree,ash_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
12,tree,hazel_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
13,tree,hazel_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
14,tree,oak_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
15,tree,oak_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
16,tree,sycamore_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
17,tree,birch_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
18,tree,sycamore_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
19,tree,beech_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
20,tree,willow_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
21,tree,spruce_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
22,tree,spruce_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
23,tree,ash_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
24,tree,ash_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
25,tree,spruce_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
26,tree,oak_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
27,tree,oak_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
28,tree,elm_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
29,tree,ash_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
30,tree,beech_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
31,tree,elm_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
32,tree,palm_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
33,tree,willow_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
34,tree,hazel_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
35,tree,elm_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
36,tree,birch_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
37,tree,palm_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree,True,True,False,novice_explicit_all,fastest,
38,tree,elm_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
39,tree,beech_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,novice_explicit_all,fastest,
40,flower,poppy_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Roses,True,False,False,novice_explicit_all,fastest,sub
41,flower,rose_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,novice_explicit_all,fastest,sub
42,flower,lily_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
43,flower,dandelion_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
44,flower,lotus_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
45,flower,dandelion_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
46,flower,lily_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
47,flower,lily_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Lily,True,False,False,novice_explicit_all,fastest,sub
48,flower,rose_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,novice_explicit_all,fastest,sub
49,flower,lotus_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
50,flower,poppy_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
51,flower,daffodil_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
52,flower,tulip_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
53,flower,sunflower_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,novice_explicit_all,fastest,
54,flower,orchid_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
55,flower,buttercup_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
56,flower,lily_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
57,flower,rose_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,novice_explicit_all,fastest,sub
58,flower,orchid_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
59,flower,daffodil_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
60,flower,poppy_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
61,flower,dandelion_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
62,flower,sunflower_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,novice_explicit_all,fastest,
63,flower,daffodil_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,novice_explicit_all,fastest,
64,flower,sunflower_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowe,True,True,False,novice_explicit_all,fastest,
65,flower,sunflower_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,novice_explicit_all,fastest,
66,flower,tulip_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
67,flower,lotus_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
68,flower,poppy_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
69,flower,rose_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
70,flower,tulip_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulip,True,False,False,novice_explicit_all,fastest,sub
71,flower,buttercup_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flowers,False,True,True,novice_explicit_all,fastest,
72,flower,daffodil_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
73,flower,tulip_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
74,flower,lotus_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
75,flower,dandelion_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flower,False,True,True,novice_explicit_all,fastest,
76,flower,buttercup_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
77,flower,buttercup_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
78,flower,orchid_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,novice_explicit_all,fastest,
79,flower,orchid_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,novice_explicit_all,fastest,
80,dog,beagle_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
81,dog,dachshund_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund,True,False,False,novice_explicit_all,fastest,sub
82,dog,bulldog_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,novice_explicit_all,fastest,
83,dog,dalmatian_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
84,dog,chihuahua_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
85,dog,dalmatian_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
86,dog,dachshund_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund,True,False,False,novice_explicit_all,fastest,sub
87,dog,poodle_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
88,dog,labrador_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
89,dog,beagle_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
90,dog,beagle_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
91,dog,poodle_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
92,dog,spaniel_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
93,dog,collie_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
94,dog,wolfhound_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
95,dog,labrador_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
96,dog,poodle_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
97,dog,spaniel_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dogs,False,True,True,novice_explicit_all,fastest,
98,dog,dalmatian_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
99,dog,collie_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
100,dog,chihuahua_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
101,dog,beagle_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
102,dog,poodle_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
103,dog,dachshund_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Doggy,False,True,True,novice_explicit_all,fastest,
104,dog,chihuahua_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
105,dog,bulldog_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,novice_explicit_all,fastest,
106,dog,spaniel_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
107,dog,labrador_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
108,dog,bulldog_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bulldog,True,True,False,novice_explicit_all,fastest,
109,dog,wolfhound_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Gray wolf,False,False,False,novice_explicit_all,fastest,1
110,dog,dalmatian_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian,True,False,False,novice_explicit_all,fastest,sub
111,dog,chihuahua_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
112,dog,labrador_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
113,dog,collie_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Collie,True,False,False,novice_explicit_all,fastest,sub
114,dog,collie_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
115,dog,bulldog_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,novice_explicit_all,fastest,
116,dog,wolfhound_1,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Gray dog,False,True,True,novice_explicit_all,fastest,
117,dog,wolfhound_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Wolf,True,False,False,novice_explicit_all,fastest,
118,dog,dachshund_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
119,dog,spaniel_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,novice_explicit_all,fastest,
120,bird,kingfisher_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
121,bird,macaw_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
122,bird,ostrich_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
123,bird,eagle_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
124,bird,chicken_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,novice_explicit_all,fastest,sub
125,bird,eagle_3,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,novice_explicit_all,fastest,sub
126,bird,kingfisher_2,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
127,bird,robin_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,novice_explicit_all,fastest,
128,bird,duck_4,"You are an AI assistant that has basic knowledge about most concepts. You know a little bit about dogs, trees, flowers and birds.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,novice_explicit_all,fastest,sub
