preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	ash	-6.7812886238098145	-7.108922958374023	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-6.800434589385986	-6.95520544052124	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-6.887710094451904	-7.009117126464844	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-6.900876045227051	-6.704191207885742	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	willow	-6.8440399169921875	-6.863936901092529	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-6.891005039215088	-7.097889423370361	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-6.898641586303711	-7.02340030670166	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-6.795415878295898	-6.810883045196533	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.000584602355957	-6.808527946472168	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-6.8475542068481445	-6.974796772003174	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-6.7151408195495605	-6.898125648498535	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-6.699228286743164	-6.7823486328125	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-6.752959728240967	-6.895989894866943	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-6.5211968421936035	-6.561988830566406	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-6.677471160888672	-6.457363128662109	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.851731300354004	-6.9462890625	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-6.568526744842529	-6.33130407333374	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-6.650712013244629	-6.721521854400635	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-6.660506725311279	-6.699217319488525	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-6.793838024139404	-6.903879165649414	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.76606559753418	-6.893648147583008	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-6.718812465667725	-6.830893516540527	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-6.804022312164307	-6.574200630187988	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-6.704903602600098	-6.729273796081543	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-6.654658794403076	-6.478280067443848	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-6.854259490966797	-6.715444087982178	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-6.667665004730225	-6.700375080108643	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-6.741044044494629	-6.774089813232422	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-6.675765037536621	-6.817903518676758	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-6.79871129989624	-6.673390865325928	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-6.885172367095947	-6.6897478103637695	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-6.6507568359375	-6.730668067932129	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-6.702005863189697	-6.484901428222656	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-6.614480018615723	-6.430808067321777	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-6.810018539428711	-6.55299711227417	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-6.66421365737915	-6.499759674072266	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-6.573984622955322	-6.402118682861328	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-6.552738666534424	-6.590785026550293	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.740327835083008	-6.833043575286865	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-6.658312797546387	-6.744868278503418	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-6.889399528503418	-7.008667469024658	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-6.594883918762207	-6.6104559898376465	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-6.616755962371826	-6.656224250793457	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-6.750239849090576	-6.543686866760254	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-6.8947834968566895	-6.921057224273682	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.728968143463135	-6.819453239440918	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-6.783437728881836	-6.565211296081543	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-6.821465492248535	-6.851131916046143	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-6.7708563804626465	-6.802087306976318	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-6.952494144439697	-6.836642742156982	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-6.8483710289001465	-6.738182544708252	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-6.834228992462158	-6.788037300109863	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.9493327140808105	-6.589778900146484	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.926150798797607	-6.650416374206543	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.862341403961182	-6.592471122741699	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-6.8786702156066895	-6.3618483543396	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.799708843231201	-6.562379837036133	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.697656631469727	-6.369063854217529	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.855442523956299	-6.661678314208984	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.863884449005127	-6.73905086517334	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-6.841413497924805	-6.805315971374512	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-6.777613639831543	-6.726546287536621	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.948811054229736	-6.716116428375244	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-6.866298198699951	-6.978049278259277	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.893628120422363	-6.800497055053711	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.7524871826171875	-6.724672317504883	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.9153852462768555	-6.775266647338867	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.819464206695557	-6.5725483894348145	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.037123203277588	-7.105677127838135	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.989828586578369	-6.7214555740356445	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.942541599273682	-6.8262763023376465	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.02095365524292	-6.503700256347656	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.072784423828125	-7.031544208526611	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.955732822418213	-6.732436656951904	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.903674125671387	-6.535423278808594	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-6.842739582061768	-6.365060806274414	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.889360427856445	-6.659422397613525	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-6.8939290046691895	-6.9730753898620605	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.729794502258301	-6.582977294921875	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.98234224319458	-6.712917804718018	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.740356922149658	-6.705111503601074	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.814974784851074	-6.552793979644775	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-6.871782302856445	-6.336385726928711	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.8866963386535645	-6.766401290893555	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.862414360046387	-6.760414123535156	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.891578197479248	-6.771462440490723	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.891814708709717	-6.618790149688721	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.988958358764648	-6.972578048706055	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.8344621658325195	-6.756401538848877	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.8761372566223145	-6.5501604080200195	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-6.992551803588867	-7.081783771514893	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.02423095703125	-6.87718391418457	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.130482196807861	-7.11127233505249	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.836038589477539	-6.524914264678955	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.865963459014893	-6.721588134765625	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.94210958480835	-6.699602127075195	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.823272228240967	-6.680484294891357	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-6.93846321105957	-6.804523468017578	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.005877494812012	-7.108621597290039	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.833497524261475	-6.589550971984863	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-6.980199813842773	-6.613159656524658	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.887951850891113	-6.5465312004089355	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.975204944610596	-6.735572814941406	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.133028984069824	-6.752943992614746	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.866407871246338	-6.719647407531738	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.213325500488281	-6.962258338928223	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.0540008544921875	-7.160865783691406	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.1432785987854	-6.887136936187744	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.928551197052002	-6.68823766708374	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-6.948287487030029	-6.8094377517700195	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.92191743850708	-6.66746711730957	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-6.990475654602051	-6.964370250701904	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.005575180053711	-7.121806621551514	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-6.836880683898926	-6.586139678955078	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.905949115753174	-6.670402526855469	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.911736011505127	-6.749680042266846	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.090072154998779	-6.728696823120117	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.98552131652832	-6.738191604614258	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.900543212890625	-6.548896312713623	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.02604866027832	-6.856447219848633	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.139413833618164	-7.235407829284668	False
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.923264980316162	-6.68843936920166	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.123231887817383	-6.9854536056518555	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.642507553100586	-6.322647571563721	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-6.854172229766846	-6.506844520568848	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.92671537399292	-6.788269519805908	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.868207931518555	-6.767462253570557	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.004237651824951	-6.993067264556885	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.061483860015869	-7.054615020751953	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.878269672393799	-6.770909786224365	True
You are an AI assistant that is an expert on flowers.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.083747386932373	-6.817662715911865	True
