,category,stimulus,preamble,prompt,response_no,response,is_subordinate,contains_basic,is_basic,preamble_type,prompt_type,class
63,flower,daffodil_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
64,flower,sunflower_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,True,True,False,llava,fastest,
65,flower,sunflower_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,llava,fastest,
66,flower,tulip_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
67,flower,lotus_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
68,flower,poppy_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
69,flower,rose_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,llava,fastest,sub
70,flower,tulip_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
71,flower,buttercup_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
72,flower,daffodil_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
73,flower,tulip_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
74,flower,lotus_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
75,flower,dandelion_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
76,flower,buttercup_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
77,flower,buttercup_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,llava,fastest,
78,flower,orchid_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,llava,fastest,
79,flower,orchid_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid,True,False,False,llava,fastest,sub
80,dog,beagle_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
81,dog,dachshund_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
82,dog,bulldog_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,llava,fastest,
83,dog,dalmatian_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
84,dog,chihuahua_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Puppy,False,False,True,llava,fastest,basic
85,dog,dalmatian_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
86,dog,dachshund_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
87,dog,poodle_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
88,dog,labrador_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
89,dog,beagle_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
90,dog,beagle_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
91,dog,poodle_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
92,dog,spaniel_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
93,dog,collie_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
94,dog,wolfhound_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
95,dog,labrador_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
96,dog,poodle_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
97,dog,spaniel_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
98,dog,dalmatian_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
99,dog,collie_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
100,dog,chihuahua_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Puppy,False,False,True,llava,fastest,basic
101,dog,beagle_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
102,dog,poodle_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
103,dog,dachshund_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
104,dog,chihuahua_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Puppy,False,False,True,llava,fastest,basic
105,dog,bulldog_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,llava,fastest,
106,dog,spaniel_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
107,dog,labrador_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
108,dog,bulldog_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,llava,fastest,
109,dog,wolfhound_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
110,dog,dalmatian_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
111,dog,chihuahua_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
112,dog,labrador_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
113,dog,collie_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
114,dog,collie_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
115,dog,bulldog_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,llava,fastest,
116,dog,wolfhound_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
117,dog,wolfhound_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
118,dog,dachshund_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,llava,fastest,
119,dog,spaniel_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Clydesdale,False,False,False,llava,fastest,
120,bird,kingfisher_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
121,bird,macaw_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
122,bird,ostrich_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
123,bird,eagle_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,llava,fastest,sub
124,bird,chicken_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,llava,fastest,sub
125,bird,eagle_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
126,bird,kingfisher_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
127,bird,robin_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
128,bird,duck_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
129,bird,cockatoo_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Crow,True,False,False,llava,fastest,sub
130,bird,ostrich_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
131,bird,chicken_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,llava,fastest,sub
132,bird,cockatoo_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
133,bird,eagle_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bald eagle,True,False,False,llava,fastest,
134,bird,toucan_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
135,bird,robin_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
136,bird,toucan_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Parrot,True,False,False,llava,fastest,sub
137,bird,duck_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
138,bird,kingfisher_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
139,bird,chicken_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,llava,fastest,sub
140,bird,macaw_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Parrot,True,False,False,llava,fastest,sub
141,bird,robin_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
142,bird,toucan_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
143,bird,duck_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
144,bird,goose_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
145,bird,cockatoo_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
146,bird,chicken_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,llava,fastest,sub
147,bird,ostrich_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
148,bird,goose_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
149,bird,robin_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
150,bird,duck_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
151,bird,kingfisher_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
152,bird,ostrich_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Pigeon,True,False,False,llava,fastest,sub
153,bird,cockatoo_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
154,bird,eagle_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,llava,fastest,sub
155,bird,goose_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
156,bird,macaw_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Parrot,True,False,False,llava,fastest,sub
157,bird,macaw_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,llava,fastest,
158,bird,goose_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,llava,fastest,sub
159,bird,toucan_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Hornbill,True,False,False,llava,fastest,sub
160,tree,palm_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Palm tree,True,True,False,llava,fastest,
161,tree,birch_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
162,tree,willow_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
163,tree,willow_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
164,tree,palm_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Palm tree,True,True,False,llava,fastest,
165,tree,birch_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
166,tree,hazel_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
167,tree,beech_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
168,tree,sycamore_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
169,tree,sycamore_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
170,tree,spruce_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
171,tree,ash_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
172,tree,hazel_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
173,tree,hazel_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
174,tree,oak_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
175,tree,oak_4,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
176,tree,sycamore_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
177,tree,birch_2,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
178,tree,sycamore_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
179,tree,beech_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
180,tree,willow_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
181,tree,spruce_3,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
182,tree,spruce_1,"You are a helpful, respectful and honest assistant.",What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,llava,fastest,
