preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.2255778312683105	-7.417232513427734	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.293777942657471	-7.400350570678711	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.295668125152588	-7.299657344818115	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.4665913581848145	-7.271909236907959	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.386388301849365	-7.492401599884033	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.24266242980957	-7.397186756134033	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.244952201843262	-7.3138427734375	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.265298366546631	-7.406954765319824	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.0167107582092285	-7.052913665771484	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.056480884552002	-6.8186116218566895	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.032280445098877	-7.1136908531188965	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.086897850036621	-6.825953483581543	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.18934965133667	-7.253750324249268	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.086390495300293	-7.121345043182373	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.207404136657715	-7.312466621398926	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.14384126663208	-7.257957935333252	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.1006646156311035	-7.196239948272705	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.210149765014648	-6.969339370727539	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.133049488067627	-7.145468235015869	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.032118797302246	-6.850985050201416	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.178004264831543	-7.031750202178955	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.123526573181152	-7.140594005584717	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.208509922027588	-7.236692905426025	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.083224773406982	-7.22131872177124	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.291799545288086	-7.158633708953857	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.265388488769531	-7.053522109985352	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.080840587615967	-7.1459784507751465	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.036266803741455	-6.8045148849487305	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.000503063201904	-6.805364608764648	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.253259658813477	-6.984757423400879	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.0322160720825195	-6.861164093017578	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.042937755584717	-6.8614959716796875	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.159160137176514	-7.184582233428955	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.880069255828857	-6.96004056930542	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.181337356567383	-7.2543230056762695	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.281160354614258	-7.397201061248779	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-6.917683124542236	-6.920937538146973	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-6.880667209625244	-6.908992767333984	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.330709457397461	-7.099978923797607	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.310107707977295	-7.3248467445373535	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.043102741241455	-7.122949600219727	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.003827095031738	-6.780313968658447	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.16710901260376	-7.183223724365234	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.1556806564331055	-7.171445369720459	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.331941604614258	-7.205785274505615	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.22008752822876	-7.1016082763671875	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.182308197021484	-7.124526023864746	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.224123954772949	-6.866154193878174	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.08442497253418	-6.816914081573486	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.44856595993042	-7.166435241699219	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.329442501068115	-6.798394203186035	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.275851249694824	-7.031838893890381	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.121850490570068	-6.780264854431152	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.3604230880737305	-7.153839111328125	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.16532564163208	-7.0396809577941895	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.38147497177124	-7.342710971832275	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.269604206085205	-7.214343547821045	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.356552600860596	-7.118053913116455	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.394622802734375	-7.498050689697266	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.426449775695801	-7.329830646514893	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.306560516357422	-7.2579665184021	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.3109965324401855	-7.165037155151367	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.297170162200928	-7.042232036590576	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.423166751861572	-7.486217021942139	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.400409698486328	-7.129318714141846	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.2641143798828125	-7.149547100067139	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.459811210632324	-6.937922477722168	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.281346321105957	-7.239253997802734	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.352627754211426	-7.122805118560791	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.2184062004089355	-6.847951889038086	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.251895427703857	-6.765193462371826	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.189156532287598	-6.959861755371094	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.238928318023682	-7.312034606933594	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.372808933258057	-7.204833984375	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.30577278137207	-7.035857677459717	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.357428550720215	-7.302464008331299	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.4031219482421875	-7.1288628578186035	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.384984493255615	-6.833381175994873	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.29530143737793	-7.167203426361084	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.437163829803467	-7.331122398376465	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.3643717765808105	-7.244119167327881	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.064191818237305	-6.797235012054443	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.643063068389893	-7.59269380569458	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.362967491149902	-7.271900177001953	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.257628917694092	-6.922915935516357	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.428359508514404	-7.508464336395264	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.4523539543151855	-7.285677433013916	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.593794345855713	-7.560704708099365	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.2472429275512695	-6.926397323608398	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.382481575012207	-7.231034755706787	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.333559989929199	-7.0857744216918945	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.208890914916992	-7.060047626495361	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.576631546020508	-7.416787624359131	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.516139030456543	-7.610904216766357	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.2540483474731445	-7.002560138702393	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.359582424163818	-6.9758219718933105	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.241170406341553	-6.8904900550842285	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.398094654083252	-7.15324068069458	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.603173732757568	-7.2024054527282715	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.460373401641846	-7.3044538497924805	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.383765697479248	-7.1259446144104	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.4520463943481445	-7.550373077392578	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.638050079345703	-7.362558364868164	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.297825813293457	-7.047019958496094	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.577694892883301	-7.409709930419922	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.323111057281494	-7.063787460327148	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.51859712600708	-7.478575229644775	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.432258129119873	-7.5398478507995605	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.15932559967041	-6.897523880004883	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.051723957061768	-6.81240701675415	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.273210525512695	-7.103806495666504	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.535263538360596	-7.152414321899414	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.51016092300415	-7.253992080688477	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.40398645401001	-7.040640354156494	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.525296211242676	-7.343117713928223	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.695424556732178	-7.78452205657959	False
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.283389568328857	-7.039478778839111	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.558218955993652	-7.399641513824463	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.158392906188965	-6.824653625488281	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.254998207092285	-6.888618469238281	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.276443004608154	-7.13240385055542	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.384952068328857	-7.266111850738525	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.426070690155029	-7.40037202835083	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.5452561378479	-7.523544788360596	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.303670406341553	-7.182270526885986	True
You are an AI assistant that is an expert canine zoologist.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.5773091316223145	-7.294520854949951	True
