preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.383513927459717	-7.516975402832031	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.424696922302246	-7.500970840454102	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.378012657165527	-7.37592887878418	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.484210014343262	-7.345851421356201	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.378982067108154	-7.457427024841309	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.3545451164245605	-7.466994762420654	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.402468681335449	-7.453845500946045	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.355099678039551	-7.4590301513671875	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.187886714935303	-7.213695049285889	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.2291436195373535	-7.055176734924316	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.06720495223999	-7.124671936035156	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.261685848236084	-7.070680141448975	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.299254417419434	-7.345028877258301	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.190464496612549	-7.2160325050354	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.26828145980835	-7.346142292022705	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.112900257110596	-7.194942474365234	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.369806289672852	-7.440090179443359	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.386223793029785	-7.207329273223877	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.34459114074707	-7.357921600341797	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.304299831390381	-7.168725967407227	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.3698625564575195	-7.262675762176514	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.377927303314209	-7.383413314819336	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.291518688201904	-7.312767028808594	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.2089762687683105	-7.311145305633545	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.340770244598389	-7.245305061340332	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.4418044090271	-7.288539886474609	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.4882965087890625	-7.535501480102539	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.258169651031494	-7.08592414855957	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.2726521492004395	-7.127832889556885	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.443963050842285	-7.244445323944092	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.233116149902344	-7.106094837188721	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.031248092651367	-6.899327754974365	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.259973526000977	-7.281082630157471	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.16514778137207	-7.22234582901001	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.3371076583862305	-7.391104221343994	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.449084281921387	-7.534931182861328	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.126079082489014	-7.133049011230469	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.166416645050049	-7.177548885345459	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.4105753898620605	-7.242745399475098	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.560038089752197	-7.5743536949157715	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.161396503448486	-7.2189741134643555	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.312924861907959	-7.144078254699707	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.453213691711426	-7.456326961517334	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.249874591827393	-7.257164478302002	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.313804626464844	-7.222686290740967	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.336076259613037	-7.248556137084961	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.256755828857422	-7.221373081207275	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.258073329925537	-6.990509986877441	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.50015115737915	-7.292152404785156	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.580079555511475	-7.374602317810059	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.478536605834961	-7.083828926086426	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.491906642913818	-7.309929370880127	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.3424835205078125	-7.082719802856445	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.429147720336914	-7.279369831085205	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.4229254722595215	-7.327948570251465	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.426419258117676	-7.393381595611572	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.233853340148926	-7.197193622589111	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.532618045806885	-7.358538627624512	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.394490718841553	-7.462094783782959	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.248907089233398	-7.183492660522461	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.450549125671387	-7.402256488800049	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.4722466468811035	-7.36352014541626	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.389130592346191	-7.204484462738037	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.393187999725342	-7.430288314819336	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.4876861572265625	-7.292867660522461	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.249842166900635	-7.16964864730835	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.5857625007629395	-7.196347236633301	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-7.457698822021484	-7.419792175292969	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-7.470306873321533	-7.300800323486328	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.381795406341553	-7.101853370666504	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.269904613494873	-6.915137767791748	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.364065647125244	-7.190485954284668	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.378015041351318	-7.424307346343994	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.37611198425293	-7.253791332244873	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.51762056350708	-7.315628528594971	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.351085662841797	-7.299386501312256	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.3180694580078125	-7.12674617767334	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.419497013092041	-7.015510559082031	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.4012675285339355	-7.305503845214844	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.620162010192871	-7.540979862213135	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.45795202255249	-7.371862888336182	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.477078914642334	-7.2698283195495605	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.603270053863525	-7.563281059265137	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.283660411834717	-7.206801891326904	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.484256744384766	-7.227217674255371	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.712080955505371	-7.760359287261963	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.463011741638184	-7.3521857261657715	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.566129207611084	-7.55668306350708	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.3425750732421875	-7.119823932647705	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.3671417236328125	-7.266195774078369	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.3417744636535645	-7.179173469543457	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.35828971862793	-7.255288600921631	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.414942264556885	-7.322023391723633	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.462026596069336	-7.535912990570068	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.367153167724609	-7.204585552215576	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.340228080749512	-7.076351165771484	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.334932804107666	-7.093219757080078	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.5485734939575195	-7.386415481567383	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.648131370544434	-7.367585182189941	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.658924102783203	-7.550541877746582	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.434906005859375	-7.260462284088135	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.367590427398682	-7.443991184234619	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.315712928771973	-7.137996196746826	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.499983310699463	-7.339177131652832	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.43060302734375	-7.327867031097412	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.407022953033447	-7.240224361419678	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.420722007751465	-7.4060139656066895	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.376913547515869	-7.458763122558594	False
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.532931327819824	-7.345723628997803	True
You are an AI assistant that is an expert on birds. You have a great deal of experience in birdwatching, and spend a lot of time around birds.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.377313613891602	-7.221708297729492	True
