,category,stimulus,preamble,prompt,response_no,response,is_subordinate,contains_basic,is_basic,preamble_type,prompt_type,class
13,tree,hazel_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
14,tree,oak_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
15,tree,oak_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
16,tree,sycamore_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
17,tree,birch_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
18,tree,sycamore_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
19,tree,beech_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
20,tree,willow_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
21,tree,spruce_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
22,tree,spruce_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
23,tree,ash_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
24,tree,ash_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
25,tree,spruce_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
26,tree,oak_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
27,tree,oak_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
28,tree,elm_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
29,tree,ash_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
30,tree,beech_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
31,tree,elm_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
32,tree,palm_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree,True,True,False,zoologist,fastest,
33,tree,willow_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
34,tree,hazel_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
35,tree,elm_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
36,tree,birch_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
37,tree,palm_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bare tree,False,True,True,zoologist,fastest,
38,tree,elm_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
39,tree,beech_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,zoologist,fastest,
40,flower,poppy_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
41,flower,rose_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,zoologist,fastest,sub
42,flower,lily_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
43,flower,dandelion_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
44,flower,lotus_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Lotus,True,False,False,zoologist,fastest,sub
45,flower,dandelion_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
46,flower,lily_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
47,flower,lily_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,zoologist,fastest,
48,flower,rose_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
49,flower,lotus_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
50,flower,poppy_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,zoologist,fastest,sub
51,flower,daffodil_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
52,flower,tulip_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
53,flower,sunflower_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,zoologist,fastest,
54,flower,orchid_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid,True,False,False,zoologist,fastest,sub
55,flower,buttercup_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,zoologist,fastest,
56,flower,lily_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
57,flower,rose_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,zoologist,fastest,sub
58,flower,orchid_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
59,flower,daffodil_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
60,flower,poppy_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
61,flower,dandelion_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,zoologist,fastest,
62,flower,sunflower_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,zoologist,fastest,
63,flower,daffodil_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
64,flower,sunflower_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sun,True,False,False,zoologist,fastest,
65,flower,sunflower_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,zoologist,fastest,
66,flower,tulip_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
67,flower,lotus_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
68,flower,poppy_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
69,flower,rose_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose,True,False,False,zoologist,fastest,sub
70,flower,tulip_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulips,True,False,False,zoologist,fastest,sub
71,flower,buttercup_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow bulb,False,False,False,zoologist,fastest,
72,flower,daffodil_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
73,flower,tulip_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
74,flower,lotus_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
75,flower,dandelion_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
76,flower,buttercup_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
77,flower,buttercup_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
78,flower,orchid_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
79,flower,orchid_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,zoologist,fastest,
80,dog,beagle_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
81,dog,dachshund_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
82,dog,bulldog_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bulldog,True,True,False,zoologist,fastest,
83,dog,dalmatian_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
84,dog,chihuahua_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
85,dog,dalmatian_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
86,dog,dachshund_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
87,dog,poodle_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
88,dog,labrador_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
89,dog,beagle_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
90,dog,beagle_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Puppy,False,False,True,zoologist,fastest,basic
91,dog,poodle_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
92,dog,spaniel_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
93,dog,collie_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
94,dog,wolfhound_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Collie,True,False,False,zoologist,fastest,sub
95,dog,labrador_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
96,dog,poodle_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
97,dog,spaniel_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
98,dog,dalmatian_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian,True,False,False,zoologist,fastest,sub
99,dog,collie_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
100,dog,chihuahua_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
101,dog,beagle_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
102,dog,poodle_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
103,dog,dachshund_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
104,dog,chihuahua_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
105,dog,bulldog_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,zoologist,fastest,
106,dog,spaniel_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
107,dog,labrador_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
108,dog,bulldog_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bulldog,True,True,False,zoologist,fastest,
109,dog,wolfhound_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
110,dog,dalmatian_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
111,dog,chihuahua_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
112,dog,labrador_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
113,dog,collie_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
114,dog,collie_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
115,dog,bulldog_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,True,True,False,zoologist,fastest,
116,dog,wolfhound_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
117,dog,wolfhound_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
118,dog,dachshund_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
119,dog,spaniel_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,zoologist,fastest,
120,bird,kingfisher_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
121,bird,macaw_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
122,bird,ostrich_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich,True,False,False,zoologist,fastest,sub
123,bird,eagle_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
124,bird,chicken_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,"Rooster, feathers, brown",True,False,False,zoologist,fastest,
125,bird,eagle_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,zoologist,fastest,sub
126,bird,kingfisher_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
127,bird,robin_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
128,bird,duck_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
129,bird,cockatoo_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
130,bird,ostrich_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich,True,False,False,zoologist,fastest,sub
131,bird,chicken_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,zoologist,fastest,sub
132,bird,cockatoo_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Parakeet,True,False,False,zoologist,fastest,sub
133,bird,eagle_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,zoologist,fastest,sub
134,bird,toucan_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Toucan,True,False,False,zoologist,fastest,sub
135,bird,robin_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
136,bird,toucan_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Parrot,True,False,False,zoologist,fastest,sub
137,bird,duck_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
138,bird,kingfisher_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
139,bird,chicken_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,zoologist,fastest,sub
140,bird,macaw_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
141,bird,robin_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
142,bird,toucan_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
143,bird,duck_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
144,bird,goose_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
145,bird,cockatoo_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
146,bird,chicken_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,zoologist,fastest,sub
147,bird,ostrich_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich,True,False,False,zoologist,fastest,sub
148,bird,goose_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
149,bird,robin_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
150,bird,duck_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
151,bird,kingfisher_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
152,bird,ostrich_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flamingo,True,False,False,zoologist,fastest,sub
153,bird,cockatoo_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
154,bird,eagle_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Eagle,True,False,False,zoologist,fastest,sub
155,bird,goose_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
156,bird,macaw_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
157,bird,macaw_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Parrott,True,False,False,zoologist,fastest,sub
158,bird,goose_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Duck,True,False,False,zoologist,fastest,sub
159,bird,toucan_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bird,False,True,True,zoologist,fastest,
160,tree,palm_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Palm tree,True,True,False,zoologist,fastest,
161,tree,birch_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Branch,False,False,False,zoologist,fastest,9
162,tree,willow_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
163,tree,willow_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
164,tree,palm_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Palm tree,True,True,False,zoologist,fastest,
165,tree,birch_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
166,tree,hazel_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
167,tree,beech_1,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
168,tree,sycamore_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
169,tree,sycamore_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
170,tree,spruce_4,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
171,tree,ash_3,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
172,tree,hazel_2,You are an AI assistant that is an expert canine zoologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,zoologist,fastest,
