category,stimulus,preamble,prompt,response_no,response,is_subordinate,contains_basic,is_basic,preamble_type,prompt_type
Tree,palmtree_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,ornithologist,fastest
Tree,hazel_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,palmtree_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,ornithologist,fastest
Tree,palmtree_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,ornithologist,fastest
Tree,hazel_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,elm_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,hazel_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,palmtree_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,ornithologist,fastest
Tree,elm_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,elm_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,elm_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,hazel_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,ash_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,willow_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,ornithologist,fastest
Tree,ash_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,ash_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,willow_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,ornithologist,fastest
Tree,willow_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,ash_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,ornithologist,fastest
Tree,willow_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,ornithologist,fastest
Flower,dandelion_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion flower.,True,True,False,ornithologist,fastest
Flower,tulip_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red tulip.,True,False,False,ornithologist,fastest
Flower,lotus_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Lotus flower.,True,True,False,ornithologist,fastest
Flower,lily_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,ornithologist,fastest
Flower,lily_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Lily flower.,True,True,False,ornithologist,fastest
Flower,rose_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red rose.,True,False,False,ornithologist,fastest
Flower,lily_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,White lily.,True,False,False,ornithologist,fastest
Flower,tulip_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulip flower.,True,True,False,ornithologist,fastest
Flower,lotus_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Water lily.,True,False,False,ornithologist,fastest
Flower,dandelion_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelions,True,False,False,ornithologist,fastest
Flower,rose_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose flower,True,True,False,ornithologist,fastest
Flower,dandelion_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion,True,False,False,ornithologist,fastest
Flower,lotus_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Water lily.,True,False,False,ornithologist,fastest
Flower,tulip_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulips,True,False,False,ornithologist,fastest
Flower,rose_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Pink rose,True,False,False,ornithologist,fastest
Flower,rose_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red rose.,True,False,False,ornithologist,fastest
Flower,dandelion_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion flower.,True,True,False,ornithologist,fastest
Flower,tulip_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulip flower.,True,True,False,ornithologist,fastest
Flower,lotus_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Lotus flower.,True,True,False,ornithologist,fastest
Flower,lily_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orange lily.,True,False,False,ornithologist,fastest
Flower,buttercup_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,ornithologist,fastest
Flower,buttercup_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flowers.,False,True,True,ornithologist,fastest
Flower,poppy_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,ornithologist,fastest
Flower,orchid_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flower.,True,True,False,ornithologist,fastest
Flower,buttercup_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flower.,False,True,True,ornithologist,fastest
Flower,poppy_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,ornithologist,fastest
Flower,orchid_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flower.,True,True,False,ornithologist,fastest
Flower,poppy_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,ornithologist,fastest
Flower,orchid_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid branch.,True,False,False,ornithologist,fastest
Flower,orchid_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flowers.,True,True,False,ornithologist,fastest
Flower,poppy_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,ornithologist,fastest
Flower,buttercup_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Flowers,False,True,True,ornithologist,fastest
Flower,daffodil_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil flower.,True,True,False,ornithologist,fastest
Flower,sunflower_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,ornithologist,fastest
Flower,daffodil_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil flower.,True,True,False,ornithologist,fastest
Flower,sunflower_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,ornithologist,fastest
Flower,sunflower_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,ornithologist,fastest
Flower,daffodil_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil.,True,False,False,ornithologist,fastest
Flower,daffodil_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil.,True,False,False,ornithologist,fastest
Flower,sunflower_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,ornithologist,fastest
Dog,labrador_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,labrador_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog.,False,True,True,ornithologist,fastest
Dog,poodle_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog,False,True,True,ornithologist,fastest
Dog,wolfhound_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,poodle_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,A dog.,False,True,True,ornithologist,fastest
Dog,labrador_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,poodle_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,wolfhound_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,labrador_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog,False,True,True,ornithologist,fastest
Dog,wolfhound_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,poodle_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Poodle dog.,True,True,False,ornithologist,fastest
Dog,wolfhound_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dachshund_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund.,True,False,False,ornithologist,fastest
Dog,collie_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,beagle_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,beagle_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dachshund_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dachshund_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,beagle_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,collie_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dachshund_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,beagle_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,collie_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,collie_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Collie dog.,True,True,False,ornithologist,fastest
Dog,dalmatian_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,ornithologist,fastest
Dog,spaniel_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dalmatian_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,ornithologist,fastest
Dog,spaniel_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,spaniel_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,dalmatian_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,ornithologist,fastest
Dog,dalmatian_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,ornithologist,fastest
Dog,spaniel_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,chihuahua_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chihuahua dog.,True,True,False,ornithologist,fastest
Dog,chihuahua_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chihuahua dog.,True,True,False,ornithologist,fastest
Dog,bulldog_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bulldog.,True,True,False,ornithologist,fastest
Dog,bulldog_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,chihuahua_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,bulldog_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bulldog.,True,True,False,ornithologist,fastest
Dog,chihuahua_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Dog,bulldog_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,ornithologist,fastest
Bird,robin_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Robin bird.,True,True,False,ornithologist,fastest
Bird,robin_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Robin bird.,True,True,False,ornithologist,fastest
Bird,robin_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Robin bird.,True,True,False,ornithologist,fastest
Bird,robin_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Robin bird.,True,True,False,ornithologist,fastest
Bird,cockatoo_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Cockatoo.,True,False,False,ornithologist,fastest
Bird,goose_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Goose,True,False,False,ornithologist,fastest
Bird,cockatoo_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Cockatoo.,True,False,False,ornithologist,fastest
Bird,cockatoo_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Cockatoo.,True,False,False,ornithologist,fastest
Bird,goose_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Goose.,True,False,False,ornithologist,fastest
Bird,goose_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Domestic goose.,True,False,False,ornithologist,fastest
Bird,cockatoo_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Cockatoo.,True,False,False,ornithologist,fastest
Bird,goose_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Domestic goose.,True,False,False,ornithologist,fastest
Bird,duck_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Mallard Duck,True,False,False,ornithologist,fastest
Bird,duck_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Mallard Duck,True,False,False,ornithologist,fastest
Bird,duck_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Mallard Duck,True,False,False,ornithologist,fastest
Bird,duck_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Mallard duck.,True,False,False,ornithologist,fastest
Bird,chicken_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,ornithologist,fastest
Bird,ostrich_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich,True,False,False,ornithologist,fastest
Bird,kingfisher_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Kingfisher.,True,False,False,ornithologist,fastest
Bird,eagle_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bald Eagle,True,False,False,ornithologist,fastest
Bird,eagle_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bald Eagle.,True,False,False,ornithologist,fastest
Bird,kingfisher_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Kingfisher.,True,False,False,ornithologist,fastest
Bird,toucan_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Toucan.,True,False,False,ornithologist,fastest
Bird,chicken_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,ornithologist,fastest
Bird,ostrich_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich.,True,False,False,ornithologist,fastest
Bird,kingfisher_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Kingfisher bird.,True,True,False,ornithologist,fastest
Bird,eagle_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bald Eagle.,True,False,False,ornithologist,fastest
Bird,macaw_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Macaw Parrot.,True,False,False,ornithologist,fastest
Bird,ostrich_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich.,True,False,False,ornithologist,fastest
Bird,chicken_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken.,True,False,False,ornithologist,fastest
Bird,toucan_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Toucan.,True,False,False,ornithologist,fastest
Bird,kingfisher_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Kingfisher bird.,True,True,False,ornithologist,fastest
Bird,eagle_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Bald Eagle,True,False,False,ornithologist,fastest
Bird,macaw_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Macaw Parrot.,True,False,False,ornithologist,fastest
Bird,toucan_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Toucan,True,False,False,ornithologist,fastest
Bird,chicken_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Chicken,True,False,False,ornithologist,fastest
Bird,macaw_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Macaw Parrot.,True,False,False,ornithologist,fastest
Bird,ostrich_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Ostrich.,True,False,False,ornithologist,fastest
Bird,macaw_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Macaw Parrot.,True,False,False,ornithologist,fastest
Bird,toucan_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_0,Toucan.,True,False,False,ornithologist,fastest
Tree,beech_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Red tree.,False,True,True,ornithologist,fastest
Tree,birch_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,birch_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Isolated tree.,False,True,True,ornithologist,fastest
Tree,beech_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,birch_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,beech_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,birch_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,beech_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Red tree.,False,True,True,ornithologist,fastest
Tree,sycamore_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,oak_2,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,oak_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Oak tree.,True,True,False,ornithologist,fastest
Tree,spruce_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Conifer tree.,True,True,False,ornithologist,fastest
Tree,oak_1,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
Tree,spruce_3,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Pine tree.,True,True,False,ornithologist,fastest
Tree,oak_4,You are an AI assistant that is an expert ornithologist.,What's in this image? Answer as quickly as possible using one or two words.,response_1,Tree,False,True,True,ornithologist,fastest
