category,stimulus,preamble,prompt,response_no,response,is_subordinate,contains_basic,is_basic,preamble_type,prompt_type
Tree,sycamore_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,sycamore_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,spruce_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Conifer tree.,True,True,False,treeexpert_elaborate,fastest
Tree,sycamore_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,spruce_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Conifer tree.,True,True,False,treeexpert_elaborate,fastest
Tree,palmtree_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,treeexpert_elaborate,fastest
Tree,hazel_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,palmtree_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,treeexpert_elaborate,fastest
Tree,palmtree_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,treeexpert_elaborate,fastest
Tree,hazel_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,elm_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,hazel_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,palmtree_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Palm tree.,True,True,False,treeexpert_elaborate,fastest
Tree,elm_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,elm_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,elm_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Single tree.,False,True,True,treeexpert_elaborate,fastest
Tree,hazel_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,ash_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,willow_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,treeexpert_elaborate,fastest
Tree,ash_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,ash_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,willow_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,treeexpert_elaborate,fastest
Tree,willow_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,treeexpert_elaborate,fastest
Tree,ash_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tree,False,True,True,treeexpert_elaborate,fastest
Tree,willow_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Willow tree.,True,True,False,treeexpert_elaborate,fastest
Flower,dandelion_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion flower.,True,True,False,treeexpert_elaborate,fastest
Flower,tulip_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red tulip.,True,False,False,treeexpert_elaborate,fastest
Flower,lotus_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Lotus flower.,True,True,False,treeexpert_elaborate,fastest
Flower,lily_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Flower,False,True,True,treeexpert_elaborate,fastest
Flower,lily_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Lily flower.,True,True,False,treeexpert_elaborate,fastest
Flower,rose_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red rose.,True,False,False,treeexpert_elaborate,fastest
Flower,lily_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Lily flower.,True,True,False,treeexpert_elaborate,fastest
Flower,tulip_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulip flower.,True,True,False,treeexpert_elaborate,fastest
Flower,lotus_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Water lily.,True,False,False,treeexpert_elaborate,fastest
Flower,dandelion_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelions,True,False,False,treeexpert_elaborate,fastest
Flower,rose_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Rose stem.,True,False,False,treeexpert_elaborate,fastest
Flower,dandelion_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion flower,True,True,False,treeexpert_elaborate,fastest
Flower,lotus_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Water lily.,True,False,False,treeexpert_elaborate,fastest
Flower,tulip_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulips,True,False,False,treeexpert_elaborate,fastest
Flower,rose_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Pink rose.,True,False,False,treeexpert_elaborate,fastest
Flower,rose_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red rose.,True,False,False,treeexpert_elaborate,fastest
Flower,dandelion_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dandelion flower,True,True,False,treeexpert_elaborate,fastest
Flower,tulip_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Tulip flower.,True,True,False,treeexpert_elaborate,fastest
Flower,lotus_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Lotus flower.,True,True,False,treeexpert_elaborate,fastest
Flower,lily_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orange lily.,True,False,False,treeexpert_elaborate,fastest
Flower,buttercup_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flower.,False,True,True,treeexpert_elaborate,fastest
Flower,buttercup_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flowers.,False,True,True,treeexpert_elaborate,fastest
Flower,poppy_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,treeexpert_elaborate,fastest
Flower,orchid_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flowers.,True,True,False,treeexpert_elaborate,fastest
Flower,buttercup_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flower.,False,True,True,treeexpert_elaborate,fastest
Flower,poppy_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,treeexpert_elaborate,fastest
Flower,orchid_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flower.,True,True,False,treeexpert_elaborate,fastest
Flower,poppy_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Poppy flower.,True,True,False,treeexpert_elaborate,fastest
Flower,orchid_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flowers.,True,True,False,treeexpert_elaborate,fastest
Flower,orchid_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Orchid flower.,True,True,False,treeexpert_elaborate,fastest
Flower,poppy_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Red poppy.,True,False,False,treeexpert_elaborate,fastest
Flower,buttercup_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flowers.,False,True,True,treeexpert_elaborate,fastest
Flower,daffodil_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil flower.,True,True,False,treeexpert_elaborate,fastest
Flower,sunflower_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower.,True,True,False,treeexpert_elaborate,fastest
Flower,daffodil_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil flower.,True,True,False,treeexpert_elaborate,fastest
Flower,sunflower_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,treeexpert_elaborate,fastest
Flower,sunflower_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower,True,True,False,treeexpert_elaborate,fastest
Flower,daffodil_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Daffodil flower.,True,True,False,treeexpert_elaborate,fastest
Flower,daffodil_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow flower.,False,True,True,treeexpert_elaborate,fastest
Flower,sunflower_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Sunflower.,True,True,False,treeexpert_elaborate,fastest
Dog,labrador_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,labrador_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog.,False,True,True,treeexpert_elaborate,fastest
Dog,poodle_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog,False,True,True,treeexpert_elaborate,fastest
Dog,wolfhound_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Irish Wolfhound,True,False,False,treeexpert_elaborate,fastest
Dog,poodle_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,labrador_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Yellow Labrador,True,False,False,treeexpert_elaborate,fastest
Dog,poodle_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,wolfhound_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,labrador_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Black dog.,False,True,True,treeexpert_elaborate,fastest
Dog,wolfhound_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Irish Wolfhound,True,False,False,treeexpert_elaborate,fastest
Dog,poodle_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Poodle Dog,True,True,False,treeexpert_elaborate,fastest
Dog,wolfhound_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dachshund_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund dog.,True,True,False,treeexpert_elaborate,fastest
Dog,collie_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,beagle_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,beagle_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dachshund_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dachshund_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund dog.,True,True,False,treeexpert_elaborate,fastest
Dog,beagle_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Beagle dog.,True,True,False,treeexpert_elaborate,fastest
Dog,collie_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dachshund_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dachshund dog.,True,True,False,treeexpert_elaborate,fastest
Dog,beagle_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,collie_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,collie_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dalmatian_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,treeexpert_elaborate,fastest
Dog,spaniel_4,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dalmatian_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,treeexpert_elaborate,fastest
Dog,spaniel_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,spaniel_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,dalmatian_3,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,treeexpert_elaborate,fastest
Dog,dalmatian_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dalmatian dog.,True,True,False,treeexpert_elaborate,fastest
Dog,spaniel_1,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Dog,False,True,True,treeexpert_elaborate,fastest
Dog,chihuahua_2,"You are an AI assistant that is an expert on trees. You have a great deal of experience in planting trees, maintaining tree health and pruning, and spend a lot of time around trees.",What's in this image? Answer as quickly as possible using one or two words.,response_0,Chihuahua puppy,True,False,False,treeexpert_elaborate,fastest
