preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-6.7972822189331055	-6.762022495269775	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.966961860656738	-6.7410569190979	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-6.883668899536133	-7.017030715942383	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.904520034790039	-6.822104454040527	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.795300483703613	-6.779933929443359	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.934770584106445	-6.813386917114258	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.838527202606201	-6.596179485321045	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.059851169586182	-7.146870136260986	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.989136219024658	-6.7406086921691895	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.9703874588012695	-6.865035533905029	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.0388407707214355	-6.538339614868164	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	beagle	-6.991533279418945	-6.971003532409668	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	poodle	-6.976522445678711	-6.7581586837768555	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.9288010597229	-6.573771953582764	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-6.878588676452637	-6.408191680908203	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.895161151885986	-6.677830696105957	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-6.8981170654296875	-6.997910022735596	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.757435321807861	-6.6218953132629395	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.989566326141357	-6.728020191192627	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.779076099395752	-6.761814117431641	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-6.8316969871521	-6.586395740509033	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-6.895335674285889	-6.368856430053711	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-6.926281929016113	-6.818654537200928	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.880350112915039	-6.788567543029785	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-6.919193744659424	-6.809590816497803	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-6.895083427429199	-6.63029670715332	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.017333507537842	-7.0030598640441895	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.858566761016846	-6.802368640899658	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-6.888251781463623	-6.606592178344727	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.0129714012146	-7.116065979003906	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.039754867553711	-6.885103225708008	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.213154315948486	-7.191180229187012	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.87612771987915	-6.560314655303955	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.9032745361328125	-6.755360126495361	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.975062847137451	-6.723115921020508	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.840552806854248	-6.694822788238525	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-6.9705424308776855	-6.831394195556641	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.059985637664795	-7.1626482009887695	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.877869129180908	-6.622912406921387	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.0189008712768555	-6.639541149139404	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.927859306335449	-6.581028938293457	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.000810146331787	-6.752559185028076	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.171864032745361	-6.783206939697266	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.89141845703125	-6.74163293838501	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.307662487030029	-7.0475263595581055	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.085399150848389	-7.1915435791015625	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.194732666015625	-6.93127965927124	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.982057094573975	-6.726530075073242	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-6.982811450958252	-6.83483362197876	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-6.961848735809326	-6.698844909667969	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.037452220916748	-7.009614944458008	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.026155471801758	-7.143922328948975	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-6.870785713195801	-6.611755847930908	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.939698696136475	-6.691708087921143	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.970645427703857	-6.806958198547363	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.127680778503418	-6.755529403686523	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.017056465148926	-6.758254051208496	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.9393415451049805	-6.585638523101807	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.096063613891602	-6.9212470054626465	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.186717510223389	-7.28269624710083	False
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.974038600921631	-6.725962162017822	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.159228324890137	-7.013689041137695	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.6795973777771	-6.353681564331055	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-6.884852409362793	-6.526918411254883	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-6.947961807250977	-6.804678916931152	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.881542682647705	-6.7741875648498535	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.0352559089660645	-7.0212273597717285	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.113080024719238	-7.104827880859375	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-6.907884120941162	-6.795216083526611	True
You are an AI assistant that is an expert on dogs.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.11992073059082	-6.849844932556152	True
