preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.1357340812683105	-6.867021083831787	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-6.989137649536133	-6.9666337966918945	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	dalmatian	-7.125770568847656	-6.857911586761475	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	chihuahua	-7.189064025878906	-6.639307975769043	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	labrador	-7.096832275390625	-6.969700813293457	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.232062339782715	-7.129273891448975	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	collie	-7.1843647956848145	-7.06571626663208	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	bulldog	-7.117167949676514	-6.84177303314209	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.389993667602539	-7.368088245391846	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	wolfhound	-7.061861038208008	-6.997739315032959	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	dachshund	-7.270349025726318	-6.922552108764648	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	dog	spaniel	-7.313806056976318	-7.3983683586120605	False
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.2726569175720215	-7.113967418670654	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.390170097351074	-7.369499683380127	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.025099754333496	-6.711373805999756	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.150441646575928	-7.000876426696777	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.2294087409973145	-6.978921413421631	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.103105545043945	-6.9546098709106445	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.202692985534668	-7.0547895431518555	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.251992225646973	-7.355469226837158	False
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.082156658172607	-6.8322248458862305	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.176939487457275	-6.800809383392334	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.158376693725586	-6.809006690979004	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.205190658569336	-6.962395668029785	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.2950520515441895	-6.9116082191467285	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.183468818664551	-7.030444145202637	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.434364318847656	-7.174635887145996	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.300976753234863	-7.408114910125732	False
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.343325614929199	-7.080230236053467	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.131594657897949	-6.88213586807251	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.279494762420654	-7.122722148895264	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.120954513549805	-6.862171173095703	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.310652732849121	-7.282271862030029	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.272461414337158	-7.389247417449951	False
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.118666648864746	-6.857233047485352	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-6.956260681152344	-6.718708038330078	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.15697717666626	-6.984707832336426	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.319812774658203	-6.9493560791015625	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	chicken	-7.195536136627197	-6.940842151641846	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-7.202884197235107	-6.843459606170654	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.3070454597473145	-7.126091480255127	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	robin	-7.4515061378479	-7.546413898468018	False
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	duck	-7.044455528259277	-6.8057942390441895	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	kingfisher	-7.303893566131592	-7.152366638183594	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	ostrich	-6.963552474975586	-6.634505271911621	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	cockatoo	-7.125633239746094	-6.767538547515869	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	eagle	-7.190162658691406	-7.046499729156494	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.070174217224121	-6.963588714599609	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.1549458503723145	-7.144227504730225	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	macaw	-7.3166069984436035	-7.307742595672607	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	goose	-7.18871545791626	-7.071075439453125	True
You are an AI assistant that has basic knowledge about most concepts.	What's in this image? Answer as quickly as possible using one or two words.	bird	toucan	-7.354074478149414	-7.080252170562744	True
